loanId,installmentIndex,isCollection,paymentDate,principal,fees,paymentAmount,paymentStatus,paymentReturnCode
LL-I-09780008,14,FALSE,2016-09-30T04:00:00,27.64,109.12,136.76,Checked,
LL-I-09780008,15,FALSE,2016-10-07T04:00:00,31.25,105.51,136.76,Checked,
LL-I-09780008,16,FALSE,2016-10-14T04:00:00,35.32,101.44,136.76,Checked,
LL-I-09780008,17,FALSE,2016-10-21T04:00:00,39.93,96.83,136.76,Checked,
LL-I-09780008,18,FALSE,2016-10-28T04:00:00,45.14,91.62,136.76,Checked,
LL-I-09780008,19,FALSE,2016-11-04T04:00:00,51.02,85.74,136.76,Checked,
LL-I-09780008,20,FALSE,2016-11-10T05:00:00,68.97,67.79,136.76,Checked,
LL-I-09780008,21,FALSE,2016-11-18T05:00:00,56.66,80.1,136.76,Checked,
LL-I-09780008,22,FALSE,2016-11-25T05:00:00,74.06,62.7,136.76,Checked,
LL-I-09780008,23,FALSE,2016-12-02T05:00:00,83.72,53.04,136.76,Checked,
LL-I-09780008,24,FALSE,2016-12-09T05:00:00,94.64,42.12,136.76,Checked,
LL-I-09780008,25,FALSE,2016-12-16T05:00:00,106.98,29.78,136.76,Checked,
LL-I-09780008,26,FALSE,2016-12-23T05:00:00,121.39,15.83,137.22,Checked,
LL-I-09794536,1,FALSE,2016-07-01T04:00:00,215.39,108.49,323.88,Checked,
LL-I-09794536,2,FALSE,2016-08-01T04:00:00,83.98,239.9,323.88,Checked,
LL-I-09794536,3,FALSE,2016-09-01T04:00:00,109.66,214.22,323.88,Checked,
LL-I-09794536,4,FALSE,2016-10-03T04:00:00,154.85,169.03,323.88,Checked,
LL-I-09794536,5,FALSE,2016-11-01T04:00:00,186.23,137.65,323.88,Checked,
LL-I-09794536,6,FALSE,2016-12-01T05:00:00,249.89,73.94,323.83,Checked,
LL-I-09812128,1,FALSE,2016-07-05T04:00:00,0,44.3,44.3,Rejected,R02
LL-I-09812128,2,FALSE,2016-07-08T04:00:00,3.33,28.19,31.52,Cancelled,
LL-I-09812128,3,FALSE,2016-07-15T04:00:00,3.64,27.88,31.52,Cancelled,
LL-I-09812128,4,FALSE,2016-07-22T04:00:00,3.98,27.54,31.52,Cancelled,
LL-I-09812128,5,FALSE,2016-07-29T04:00:00,4.36,27.16,31.52,Cancelled,
LL-I-09812128,6,FALSE,2016-08-05T04:00:00,4.77,26.75,31.52,Cancelled,
LL-I-09812128,7,FALSE,2016-08-12T04:00:00,5.22,26.3,31.52,Cancelled,
LL-I-09812128,8,FALSE,2016-08-19T04:00:00,5.71,25.81,31.52,Cancelled,
LL-I-09812128,9,FALSE,2016-08-26T04:00:00,6.24,25.28,31.52,Cancelled,
LL-I-09812128,10,FALSE,2016-09-02T04:00:00,6.83,24.69,31.52,Cancelled,
LL-I-09812128,11,FALSE,2016-09-09T04:00:00,7.47,24.05,31.52,Cancelled,
LL-I-09812128,12,FALSE,2016-09-16T04:00:00,8.17,23.35,31.52,Cancelled,
LL-I-09812128,13,FALSE,2016-09-23T04:00:00,8.94,22.58,31.52,Cancelled,
LL-I-09812128,14,FALSE,2016-09-30T04:00:00,9.78,21.74,31.52,Cancelled,
LL-I-09812128,15,FALSE,2016-10-07T04:00:00,10.7,20.82,31.52,Cancelled,
LL-I-09812128,16,FALSE,2016-10-14T04:00:00,11.7,19.82,31.52,Cancelled,
LL-I-09812128,17,FALSE,2016-10-21T04:00:00,12.8,18.72,31.52,Cancelled,
LL-I-09812128,18,FALSE,2016-10-28T04:00:00,14.01,17.51,31.52,Cancelled,
LL-I-09812128,19,FALSE,2016-11-04T04:00:00,15.32,16.2,31.52,Cancelled,
LL-I-09812128,20,FALSE,2016-11-10T05:00:00,18.87,12.65,31.52,Cancelled,
LL-I-09812128,21,FALSE,2016-11-18T05:00:00,16.68,14.84,31.52,Cancelled,
LL-I-09812128,22,FALSE,2016-11-25T05:00:00,20.1,11.42,31.52,Cancelled,
LL-I-09812128,23,FALSE,2016-12-02T05:00:00,21.99,9.53,31.52,Cancelled,
LL-I-09812128,24,FALSE,2016-12-09T05:00:00,24.06,7.46,31.52,Cancelled,
LL-I-09812128,25,FALSE,2016-12-16T05:00:00,26.32,5.2,31.52,Cancelled,
LL-I-09812128,26,FALSE,2016-12-23T05:00:00,29.01,2.73,31.74,Cancelled,
LL-I-09812128,1,TRUE,2016-08-05T12:47:12.143000,0,31.3,31.3,Checked,
LL-I-09812128,2,TRUE,2016-08-12T12:52:44.176000,31.3,0,31.3,Checked,
LL-I-09812128,3,TRUE,2016-08-19T15:19:01.197000,31.3,0,31.3,Checked,
LL-I-09812128,4,TRUE,2016-08-26T14:56:06.061000,31.3,0,31.3,Checked,
LL-I-09812128,5,TRUE,2016-09-02T13:17:46.232000,31.3,0,31.3,Checked,
LL-I-09812128,6,TRUE,2016-09-09T12:46:42.831000,31.3,0,31.3,Checked,
LL-I-09812128,7,TRUE,2016-09-16T13:18:06.979000,31.3,0,31.3,Checked,
LL-I-09812128,8,TRUE,2016-09-23T12:27:06.039000,31.3,0,31.3,Checked,
LL-I-09812128,9,TRUE,2016-09-30T13:42:21.350000,31.3,0,31.3,Checked,
LL-I-09812128,10,TRUE,2016-10-07T13:12:11.838000,31.3,0,31.3,Checked,
LL-I-09812128,11,TRUE,2016-10-14T14:52:58.287000,18.3,13,31.3,Checked,
LL-I-09833067,1,FALSE,2016-07-01T04:00:00,0,108.49,108.49,Checked,
LL-I-09833067,2,FALSE,2016-07-08T04:00:00,16.01,69.04,85.05,Checked,
LL-I-09833067,3,FALSE,2016-07-15T04:00:00,17.11,67.94,85.05,Checked,
LL-I-09833067,4,FALSE,2016-07-22T04:00:00,18.3,66.75,85.05,Checked,
LL-I-09833067,5,FALSE,2016-07-29T04:00:00,19.56,65.49,85.05,Checked,
LL-I-09833067,6,FALSE,2016-08-05T04:00:00,20.91,64.14,85.05,Checked,
LL-I-09833067,7,FALSE,2016-08-12T04:00:00,22.35,62.7,85.05,Checked,
LL-I-09833067,8,FALSE,2016-08-19T04:00:00,23.9,61.15,85.05,Checked,
LL-I-09833067,9,FALSE,2016-08-26T04:00:00,25.55,59.5,85.05,Checked,
LL-I-09833067,10,FALSE,2016-09-02T04:00:00,27.31,57.74,85.05,Checked,
LL-I-09833067,11,FALSE,2016-09-09T04:00:00,29.2,55.85,85.05,Checked,
LL-I-09833067,12,FALSE,2016-09-16T04:00:00,31.21,53.84,85.05,Checked,
LL-I-09833067,13,FALSE,2016-09-23T04:00:00,33.37,51.68,85.05,Checked,
LL-I-09833067,14,FALSE,2016-09-30T04:00:00,35.67,49.38,85.05,Checked,
LL-I-09833067,15,FALSE,2016-10-07T04:00:00,38.13,46.92,85.05,Checked,
LL-I-09833067,16,FALSE,2016-10-14T04:00:00,40.77,44.28,85.05,Checked,
LL-I-09833067,17,FALSE,2016-10-21T04:00:00,43.58,41.47,85.05,Checked,
LL-I-09833067,18,FALSE,2016-10-28T04:00:00,46.59,38.46,85.05,Checked,
LL-I-09833067,19,FALSE,2016-11-04T04:00:00,49.81,35.24,85.05,Checked,
LL-I-09833067,20,FALSE,2016-11-10T05:00:00,57.79,27.26,85.05,Checked,
LL-I-09833067,21,FALSE,2016-11-18T05:00:00,53.26,31.79,85.05,Checked,
LL-I-09833067,22,FALSE,2016-11-25T05:00:00,60.91,24.14,85.05,Checked,
LL-I-09833067,23,FALSE,2016-12-02T05:00:00,65.12,19.93,85.05,Checked,
LL-I-09833067,24,FALSE,2016-12-09T05:00:00,69.61,15.44,85.05,Checked,
LL-I-09833067,25,FALSE,2016-12-16T05:00:00,74.42,10.63,85.05,Checked,
LL-I-09833067,26,FALSE,2016-12-23T05:00:00,79.56,5.49,85.05,Checked,
LL-I-09837558,1,FALSE,2016-06-30T04:00:00,55.72,44.28,100,Checked,
LL-I-09837558,2,FALSE,2016-07-14T04:00:00,46.64,53.36,100,Checked,
LL-I-09837558,3,FALSE,2016-07-28T04:00:00,53.87,46.13,100,Checked,
LL-I-09837558,4,FALSE,2016-08-11T04:00:00,62.22,37.78,100,Checked,
LL-I-09837558,5,FALSE,2016-08-25T04:00:00,71.86,28.14,100,Checked,
LL-I-09837558,6,FALSE,2016-09-08T04:00:00,83,17,100,Checked,
LL-I-09837558,7,FALSE,2016-09-22T04:00:00,2.37,4.14,6.51,Checked,
LL-I-09837558,8,FALSE,2016-10-06T04:00:00,2.74,3.77,6.51,Checked,
LL-I-09837558,9,FALSE,2016-10-20T04:00:00,3.17,3.34,6.51,Checked,
LL-I-09837558,10,FALSE,2016-11-03T04:00:00,3.66,2.85,6.51,Checked,
LL-I-09837558,11,FALSE,2016-11-17T05:00:00,4.22,2.29,6.51,Checked,
LL-I-09837558,12,FALSE,2016-12-01T05:00:00,4.88,1.63,6.51,Checked,
LL-I-09837558,13,FALSE,2016-12-03T00:03:21.049000,5.65,0.06,5.71,Checked,
LL-I-09837558,14,FALSE,2016-12-15T05:00:00,5.65,0.88,6.53,Cancelled,
LL-I-09839147,1,FALSE,2016-07-08T04:00:00,0,65.19,65.19,Checked,
LL-I-09839147,2,FALSE,2016-07-15T04:00:00,2.68,41.48,44.16,Checked,
LL-I-09839147,3,FALSE,2016-07-22T04:00:00,2.99,41.17,44.16,Checked,
LL-I-09839147,4,FALSE,2016-07-29T04:00:00,3.35,40.81,44.16,Checked,
LL-I-09839147,5,FALSE,2016-08-05T04:00:00,3.75,40.41,44.16,Checked,
LL-I-09839147,6,FALSE,2016-08-12T04:00:00,4.19,39.97,44.16,Checked,
LL-I-09839147,7,FALSE,2016-08-19T04:00:00,4.69,39.47,44.16,Checked,
LL-I-09839147,8,FALSE,2016-08-26T04:00:00,5.24,38.92,44.16,Checked,
LL-I-09839147,9,FALSE,2016-09-02T04:00:00,5.86,38.3,44.16,Checked,
LL-I-09839147,10,FALSE,2016-09-09T04:00:00,6.56,37.6,44.16,Checked,
LL-I-09839147,11,FALSE,2016-09-16T04:00:00,7.34,36.82,44.16,Checked,
LL-I-09839147,12,FALSE,2016-09-23T04:00:00,8.21,35.95,44.16,Checked,
LL-I-09839147,13,FALSE,2016-09-30T04:00:00,9.18,34.98,44.16,Checked,
LL-I-09839147,14,FALSE,2016-10-07T04:00:00,10.27,33.89,44.16,Cancelled,
LL-I-09839147,15,FALSE,2016-10-07T04:00:00,285.96,33.83,319.79,Checked,
LL-I-09839147,16,FALSE,2016-10-14T04:00:00,11.48,32.68,44.16,Cancelled,
LL-I-09839147,17,FALSE,2016-10-21T04:00:00,12.84,31.32,44.16,Cancelled,
LL-I-09839147,18,FALSE,2016-10-28T04:00:00,14.37,29.79,44.16,Cancelled,
LL-I-09839147,19,FALSE,2016-11-04T04:00:00,16.07,28.09,44.16,Cancelled,
LL-I-09839147,20,FALSE,2016-11-10T05:00:00,21.72,22.44,44.16,Cancelled,
LL-I-09839147,21,FALSE,2016-11-18T05:00:00,17.18,26.98,44.16,Cancelled,
LL-I-09839147,22,FALSE,2016-11-25T05:00:00,22.59,21.57,44.16,Cancelled,
LL-I-09839147,23,FALSE,2016-12-02T05:00:00,25.26,18.9,44.16,Cancelled,
LL-I-09839147,24,FALSE,2016-12-09T05:00:00,28.26,15.9,44.16,Cancelled,
LL-I-09839147,25,FALSE,2016-12-16T05:00:00,31.61,12.55,44.16,Cancelled,
LL-I-09839147,26,FALSE,2016-12-23T05:00:00,35.35,8.81,44.16,Cancelled,
LL-I-09839147,27,FALSE,2016-12-30T05:00:00,38.96,4.62,43.58,Cancelled,
LL-I-09852379,1,FALSE,2016-06-27T04:00:00,93.87,50.3,144.17,Checked,
LL-I-09852379,2,FALSE,2016-07-11T04:00:00,37.82,106.35,144.17,Rejected,R02
LL-I-09852379,3,FALSE,2016-07-25T04:00:00,42.26,101.91,144.17,Cancelled,
LL-I-09852379,4,FALSE,2016-08-08T04:00:00,47.22,96.95,144.17,Cancelled,
LL-I-09852379,5,FALSE,2016-08-22T04:00:00,52.76,91.41,144.17,Cancelled,
LL-I-09852379,6,FALSE,2016-09-02T04:00:00,77.21,66.96,144.17,Cancelled,
LL-I-09852379,7,FALSE,2016-09-19T04:00:00,51.69,92.48,144.17,Cancelled,
LL-I-09852379,8,FALSE,2016-10-03T04:00:00,74.08,70.09,144.17,Cancelled,
LL-I-09852379,9,FALSE,2016-10-17T04:00:00,82.77,61.4,144.17,Cancelled,
LL-I-09852379,10,FALSE,2016-10-31T04:00:00,92.49,51.68,144.17,Cancelled,
LL-I-09852379,11,FALSE,2016-11-14T05:00:00,103.35,40.82,144.17,Cancelled,
LL-I-09852379,12,FALSE,2016-11-28T05:00:00,115.48,28.69,144.17,Cancelled,
LL-I-09852379,13,FALSE,2016-12-12T05:00:00,129,15.14,144.14,Cancelled,
LL-I-09852379,1,TRUE,2016-07-14T14:44:33.090000,38.29,106.35,144.64,Checked,
LL-I-09852379,2,TRUE,2016-08-08T13:53:30.384000,144.64,0,144.64,Checked,
LL-I-09852379,3,TRUE,2016-08-19T04:00:00,144.64,0,144.64,Rejected,
LL-I-09852379,4,TRUE,2016-08-24T13:22:26.745000,144.64,0,144.64,Checked,
LL-I-09852379,5,TRUE,2016-09-02T15:02:27.521000,144.64,0,144.64,Checked,
LL-I-09852379,6,TRUE,2016-09-19T12:24:10.787000,144.64,0,144.64,Checked,
LL-I-09852379,7,TRUE,2016-10-04T13:59:04.530000,144.64,0,144.64,Checked,
LL-I-09852379,8,TRUE,2016-10-18T13:34:57.105000,144.64,0,144.64,Checked,
LL-I-09861731,1,FALSE,2016-07-01T04:00:00,24.69,61.55,86.24,Checked,
LL-I-09861731,2,FALSE,2016-07-15T04:00:00,6.15,80.09,86.24,Checked,
LL-I-09861731,3,FALSE,2016-08-12T04:00:00,7.66,78.58,86.24,Checked,
LL-I-09861731,4,FALSE,2016-08-12T04:00:00,9.55,76.69,86.24,Checked,
LL-I-09861731,5,FALSE,2016-08-26T04:00:00,11.9,74.34,86.24,Checked,
LL-I-09861731,6,FALSE,2016-09-09T04:00:00,14.83,71.41,86.24,Checked,
LL-I-09861731,7,FALSE,2016-09-23T04:00:00,18.48,67.76,86.24,Checked,
LL-I-09861731,8,FALSE,2016-10-07T04:00:00,23.03,63.21,86.24,Checked,
LL-I-09861731,9,FALSE,2016-10-21T04:00:00,28.7,57.54,86.24,Checked,
LL-I-09861731,10,FALSE,2016-11-04T04:00:00,35.77,50.47,86.24,Skipped,
LL-I-09861731,11,FALSE,2016-11-18T05:00:00,44.57,41.67,86.24,Checked,
LL-I-09861731,12,FALSE,2016-12-02T05:00:00,55.55,30.69,86.24,Checked,
LL-I-09861731,13,FALSE,2016-12-12T21:24:20.842000,104.89,18.46,123.35,Checked,
LL-I-09861731,14,FALSE,2016-12-16T05:00:00,69.12,17.02,86.14,Cancelled,
LL-I-09861731,15,FALSE,2016-12-30T05:00:00,35.77,50.47,86.24,Cancelled,
LL-I-09861731,16,FALSE,2017-01-13T05:00:00,35.77,50.47,86.24,Cancelled,
LL-I-09896775,1,FALSE,2016-07-22T04:00:00,0,244.52,244.52,Cancelled,
LL-I-09896775,2,FALSE,2016-07-25T04:00:00,1000,230.4,1230.4,Checked,
LL-I-09896775,3,FALSE,2016-08-05T04:00:00,24.9,201.37,226.27,Cancelled,
LL-I-09896775,4,FALSE,2016-08-19T04:00:00,29.91,196.36,226.27,Cancelled,
LL-I-09896775,5,FALSE,2016-09-02T04:00:00,35.94,190.33,226.27,Cancelled,
LL-I-09896775,6,FALSE,2016-09-16T04:00:00,43.17,183.1,226.27,Cancelled,
LL-I-09896775,7,FALSE,2016-09-30T04:00:00,51.87,174.4,226.27,Cancelled,
LL-I-09896775,8,FALSE,2016-10-14T04:00:00,62.31,163.96,226.27,Cancelled,
LL-I-09896775,9,FALSE,2016-10-28T04:00:00,74.86,151.41,226.27,Cancelled,
LL-I-09896775,10,FALSE,2016-11-10T05:00:00,99.67,126.6,226.27,Cancelled,
LL-I-09896775,11,FALSE,2016-11-25T05:00:00,101.7,124.57,226.27,Cancelled,
LL-I-09896775,12,FALSE,2016-12-09T05:00:00,130.48,95.79,226.27,Cancelled,
LL-I-09896775,13,FALSE,2016-12-23T05:00:00,156.76,69.51,226.27,Cancelled,
LL-I-09896775,14,FALSE,2017-01-06T05:00:00,188.43,37.94,226.37,Cancelled,
LL-I-09903027,1,FALSE,2016-07-01T04:00:00,80.72,44.28,125,Checked,
LL-I-09903027,2,FALSE,2016-07-15T04:00:00,60.01,64.99,125,Checked,
LL-I-09903027,3,FALSE,2016-07-29T04:00:00,69.31,55.69,125,Checked,
LL-I-09903027,4,FALSE,2016-08-09T14:33:36.492000,289.96,35.4,325.36,Checked,
LL-I-09903027,5,FALSE,2016-08-12T04:00:00,80.06,44.94,125,Cancelled,
LL-I-09903027,6,FALSE,2016-08-26T04:00:00,92.47,32.53,125,Cancelled,
LL-I-09903027,7,FALSE,2016-09-09T04:00:00,106.8,18.2,125,Cancelled,
LL-I-09903027,8,FALSE,2016-09-23T04:00:00,0.94,1.65,2.59,Cancelled,
LL-I-09903027,9,FALSE,2016-10-07T04:00:00,1.09,1.5,2.59,Cancelled,
LL-I-09903027,10,FALSE,2016-10-21T04:00:00,1.26,1.33,2.59,Cancelled,
LL-I-09903027,11,FALSE,2016-11-04T04:00:00,1.45,1.14,2.59,Cancelled,
LL-I-09903027,12,FALSE,2016-11-18T05:00:00,1.68,0.91,2.59,Cancelled,
LL-I-09903027,13,FALSE,2016-12-02T05:00:00,1.94,0.65,2.59,Cancelled,
LL-I-09903027,14,FALSE,2016-12-16T05:00:00,2.27,0.35,2.62,Cancelled,
LL-I-09940611,1,FALSE,2016-07-01T04:00:00,82.98,82.85,165.83,Checked,
LL-I-09940611,2,FALSE,2016-07-15T04:00:00,17.32,148.51,165.83,Checked,
LL-I-09940611,3,FALSE,2016-07-29T04:00:00,20.91,144.92,165.83,Checked,
LL-I-09940611,4,FALSE,2016-08-12T04:00:00,25.24,140.59,165.83,Checked,
LL-I-09940611,5,FALSE,2016-08-26T04:00:00,30.46,135.37,165.83,Checked,
LL-I-09940611,6,FALSE,2016-09-09T04:00:00,36.77,129.06,165.83,Checked,
LL-I-09940611,7,FALSE,2016-09-23T04:00:00,44.39,121.44,165.83,Checked,
LL-I-09940611,8,FALSE,2016-10-07T04:00:00,53.58,112.25,165.83,Checked,
LL-I-09940611,9,FALSE,2016-10-21T04:00:00,64.68,101.15,165.83,Checked,
LL-I-09940611,10,FALSE,2016-11-04T04:00:00,78.08,87.75,165.83,Checked,
LL-I-09940611,11,FALSE,2016-11-18T05:00:00,94.25,71.58,165.83,Checked,
LL-I-09940611,12,FALSE,2016-12-02T05:00:00,113.77,52.06,165.83,Checked,
LL-I-09940611,13,FALSE,2016-12-16T05:00:00,137.57,28.49,166.06,Checked,
LL-I-09945232,1,FALSE,2016-07-08T04:00:00,0,223.91,223.91,Checked,
LL-I-09945232,2,FALSE,2016-07-15T04:00:00,16.4,142.49,158.89,Checked,
LL-I-09945232,3,FALSE,2016-07-22T04:00:00,17.96,140.93,158.89,Checked,
LL-I-09945232,4,FALSE,2016-07-29T04:00:00,19.67,139.22,158.89,Checked,
LL-I-09945232,5,FALSE,2016-08-05T04:00:00,21.53,137.36,158.89,Checked,
LL-I-09945232,6,FALSE,2016-08-12T04:00:00,23.58,135.31,158.89,Checked,
LL-I-09945232,7,FALSE,2016-08-19T04:00:00,25.82,133.07,158.89,Checked,
LL-I-09945232,8,FALSE,2016-08-26T04:00:00,28.27,130.62,158.89,Checked,
LL-I-09945232,9,FALSE,2016-09-02T04:00:00,30.96,127.93,158.89,Checked,
LL-I-09945232,10,FALSE,2016-09-09T04:00:00,33.9,124.99,158.89,Checked,
LL-I-09945232,11,FALSE,2016-09-16T04:00:00,37.12,121.77,158.89,Checked,
LL-I-09945232,12,FALSE,2016-09-23T04:00:00,40.64,118.25,158.89,Checked,
LL-I-09945232,13,FALSE,2016-09-30T04:00:00,44.5,114.39,158.89,Checked,
LL-I-09945232,14,FALSE,2016-10-07T04:00:00,48.73,110.16,158.89,Checked,
LL-I-09945232,15,FALSE,2016-10-14T04:00:00,53.36,105.53,158.89,Checked,
LL-I-09945232,16,FALSE,2016-10-21T04:00:00,58.43,100.46,158.89,Checked,
LL-I-09945232,17,FALSE,2016-10-28T04:00:00,63.98,94.91,158.89,Checked,
LL-I-09945232,18,FALSE,2016-11-04T04:00:00,70.06,88.83,158.89,Checked,
LL-I-09945232,19,FALSE,2016-11-10T05:00:00,88.45,70.44,158.89,Checked,
LL-I-09945232,20,FALSE,2016-11-18T05:00:00,74.58,84.31,158.89,Checked,
LL-I-09945232,21,FALSE,2016-11-25T05:00:00,92.2,66.69,158.89,Checked,
LL-I-09945232,22,FALSE,2016-12-02T05:00:00,100.96,57.93,158.89,Checked,
LL-I-09945232,23,FALSE,2016-12-09T05:00:00,110.55,48.34,158.89,Checked,
LL-I-09945232,24,FALSE,2016-12-16T05:00:00,121.05,37.84,158.89,Checked,
LL-I-09945232,25,FALSE,2016-12-23T05:00:00,132.55,26.34,158.89,Checked,
LL-I-09945232,26,FALSE,2016-12-30T05:00:00,144.75,13.75,158.5,Checked,
LL-I-09959272,1,FALSE,2016-07-14T04:00:00,0,89.79,89.79,Checked,
LL-I-09959272,2,FALSE,2016-07-28T04:00:00,5.66,73.94,79.6,Checked,
LL-I-09959272,3,FALSE,2016-08-11T04:00:00,7.05,72.55,79.6,Checked,
LL-I-09959272,4,FALSE,2016-08-25T04:00:00,8.79,70.81,79.6,Checked,
LL-I-09959272,5,FALSE,2016-09-08T04:00:00,10.96,68.64,79.6,Checked,
LL-I-09959272,6,FALSE,2016-09-22T04:00:00,13.66,65.94,79.6,Checked,
LL-I-09959272,7,FALSE,2016-10-06T04:00:00,17.02,62.58,79.6,Checked,
LL-I-09959272,8,FALSE,2016-10-20T04:00:00,21.22,58.38,79.6,Checked,
LL-I-09959272,9,FALSE,2016-11-03T04:00:00,26.45,53.15,79.6,Checked,
LL-I-09959272,10,FALSE,2016-11-17T05:00:00,32.97,46.63,79.6,Checked,
LL-I-09959272,11,FALSE,2016-12-01T05:00:00,41.09,38.51,79.6,Checked,
LL-I-09959272,12,FALSE,2016-12-15T05:00:00,51.22,28.38,79.6,Checked,
LL-I-09959272,13,FALSE,2016-12-29T05:00:00,63.91,15.75,79.66,Checked,
LL-I-09966511,1,FALSE,2016-07-15T04:00:00,0,53.26,53.26,Checked,
LL-I-09966511,2,FALSE,2016-07-29T04:00:00,11.14,41.42,52.56,Checked,
LL-I-09966511,3,FALSE,2016-08-12T04:00:00,12.67,39.89,52.56,Checked,
LL-I-09966511,4,FALSE,2016-08-26T04:00:00,14.42,38.14,52.56,Checked,
LL-I-09966511,5,FALSE,2016-09-09T04:00:00,16.41,36.15,52.56,Checked,
LL-I-09966511,6,FALSE,2016-09-23T04:00:00,18.68,33.88,52.56,Checked,
LL-I-09966511,7,FALSE,2016-10-07T04:00:00,21.26,31.3,52.56,Checked,
LL-I-09966511,8,FALSE,2016-10-21T04:00:00,24.2,28.36,52.56,Checked,
LL-I-09966511,9,FALSE,2016-11-04T04:00:00,27.54,25.02,52.56,Checked,
LL-I-09966511,10,FALSE,2016-11-18T05:00:00,31.34,21.22,52.56,Checked,
LL-I-09966511,11,FALSE,2016-12-02T05:00:00,35.67,16.89,52.56,Checked,
LL-I-09966511,12,FALSE,2016-12-16T05:00:00,40.59,11.97,52.56,Checked,
LL-I-09966511,13,FALSE,2016-12-20T18:48:36.290000,46.08,1.37,47.45,Checked,
LL-I-09966511,14,FALSE,2016-12-30T05:00:00,46.08,6.36,52.44,Cancelled,
LL-I-09967713,1,FALSE,2016-07-08T04:00:00,17.24,29.29,46.53,Checked,
LL-I-09967713,2,FALSE,2016-07-22T04:00:00,11.39,35.14,46.53,Checked,
LL-I-09967713,3,FALSE,2016-08-05T04:00:00,12.81,33.72,46.53,Checked,
LL-I-09967713,4,FALSE,2016-08-19T04:00:00,14.4,32.13,46.53,Checked,
LL-I-09967713,5,FALSE,2016-09-02T04:00:00,16.19,30.34,46.53,Checked,
LL-I-09967713,6,FALSE,2016-09-09T20:57:54.133000,227.97,14.2,242.17,Checked,
LL-I-09967713,7,FALSE,2016-09-16T04:00:00,18.2,28.33,46.53,Cancelled,
LL-I-09967713,8,FALSE,2016-09-30T04:00:00,20.46,26.07,46.53,Cancelled,
LL-I-09967713,9,FALSE,2016-10-14T04:00:00,23,23.53,46.53,Cancelled,
LL-I-09967713,10,FALSE,2016-10-28T04:00:00,25.86,20.67,46.53,Cancelled,
LL-I-09967713,11,FALSE,2016-11-10T05:00:00,30.32,16.21,46.53,Cancelled,
LL-I-09967713,12,FALSE,2016-11-25T05:00:00,31.87,14.66,46.53,Cancelled,
LL-I-09967713,13,FALSE,2016-12-09T05:00:00,36.8,9.73,46.53,Cancelled,
LL-I-09967713,14,FALSE,2016-12-23T05:00:00,41.46,5.15,46.61,Cancelled,
LL-I-10000191,1,FALSE,2016-07-14T04:00:00,0,190.09,190.09,Checked,
LL-I-10000191,2,FALSE,2016-07-28T04:00:00,15.25,156.54,171.79,Checked,
LL-I-10000191,3,FALSE,2016-08-11T04:00:00,18.66,153.13,171.79,Checked,
LL-I-10000191,4,FALSE,2016-08-25T04:00:00,22.83,148.96,171.79,Checked,
LL-I-10000191,5,FALSE,2016-09-08T04:00:00,27.94,143.85,171.79,Checked,
LL-I-10000191,6,FALSE,2016-09-22T04:00:00,34.18,137.61,171.79,Checked,
LL-I-10000191,7,FALSE,2016-10-06T04:00:00,41.83,129.96,171.79,Checked,
LL-I-10000191,8,FALSE,2016-10-07T20:33:35.633000,539.31,0,539.31,Checked,
LL-I-10000191,9,FALSE,2016-10-20T04:00:00,51.18,120.61,171.79,Cancelled,
LL-I-10000191,10,FALSE,2016-11-03T04:00:00,62.63,109.16,171.79,Cancelled,
LL-I-10000191,11,FALSE,2016-11-17T05:00:00,76.63,95.16,171.79,Cancelled,
LL-I-10000191,12,FALSE,2016-12-01T05:00:00,93.77,78.02,171.79,Cancelled,
LL-I-10000191,13,FALSE,2016-12-15T05:00:00,114.74,57.05,171.79,Cancelled,
LL-I-10000191,14,FALSE,2016-12-29T05:00:00,140.36,31.39,171.75,Cancelled,
LL-I-10010241,1,FALSE,2016-07-01T04:00:00,53.58,9.7,63.28,Checked,
LL-I-10010241,2,FALSE,2016-07-18T04:00:00,0,67.71,67.71,Checked,
LL-I-10010241,3,FALSE,2016-08-01T04:00:00,6.4,55.77,62.17,Checked,
LL-I-10010241,4,FALSE,2016-08-15T04:00:00,7.85,54.32,62.17,Checked,
LL-I-10010241,5,FALSE,2016-08-29T04:00:00,9.63,52.54,62.17,Checked,
LL-I-10010241,6,FALSE,2016-09-12T04:00:00,11.81,50.36,62.17,Checked,
LL-I-10010241,7,FALSE,2016-09-26T04:00:00,14.48,47.69,62.17,Checked,
LL-I-10010241,8,FALSE,2016-10-07T04:00:00,27.28,34.89,62.17,Checked,
LL-I-10010241,9,FALSE,2016-10-24T04:00:00,15.74,46.43,62.17,Checked,
LL-I-10010241,10,FALSE,2016-11-07T05:00:00,27.49,34.68,62.17,Checked,
LL-I-10010241,11,FALSE,2016-11-21T05:00:00,33.71,28.46,62.17,Checked,
LL-I-10010241,12,FALSE,2016-12-05T05:00:00,41.34,20.83,62.17,Checked,
LL-I-10010241,13,FALSE,2016-12-19T05:00:00,50.69,11.47,62.16,Checked,
LL-I-10034811,1,FALSE,2016-07-06T04:00:00,17.9,44.38,62.28,Checked,
LL-I-10034811,2,FALSE,2016-07-13T04:00:00,11.74,50.54,62.28,Checked,
LL-I-10034811,3,FALSE,2016-07-20T04:00:00,12.55,49.73,62.28,Checked,
LL-I-10034811,4,FALSE,2016-07-27T04:00:00,13.41,48.87,62.28,Checked,
